WERKS,EQUNR,EMATN,DATAB,DATBI,MAABC,MENGE,LEADTIME,cut_date,operate_day,k,demand_peryear,Anper
D601,D2-SV-8007-K4,6017081,2016-01-01,2099-12-31,B,1.0,238.0,2021-12-31,2191,6.0,0.16666666666666666,PKT
D601,D2-SV-8007-K4,6017790,2016-01-01,2099-12-31,B,12.0,588.0,2021-12-31,2191,6.0,2.0,PKT
D601,D2-SV-8007-K4,6032643,2016-01-01,2099-12-31,B,1.0,627.0,2021-12-31,2191,6.0,0.16666666666666666,PKT
D601,D2-TE-9007-K2,6025759,2016-01-01,2099-12-31,B,1.0,1147.0,2021-12-31,2191,6.0,0.16666666666666666,PKT
D601,D2-TE-9007-K2,6057140,2016-01-01,2099-12-31,B,1.0,466.5,2021-12-31,2191,6.0,0.16666666666666666,PKT
D601,D2-TE-9011-K2,6025737,2016-01-01,2099-12-31,B,1.0,988.0,2021-12-31,2191,6.0,0.16666666666666666,PKT
D601,D2-TE-9055-K2,6057125,2016-01-01,2099-12-31,B,1.0,325.3333333333333,2021-12-31,2191,6.0,0.16666666666666666,PKT
D601,D2-TE-9055-K2,6057300,2016-01-01,2099-12-31,B,1.0,237.0,2021-12-31,2191,6.0,0.16666666666666666,PKT
D601,D20-HP-101B-K1,6025127,2016-01-31,2099-12-31,B,1.0,187.5,2021-12-31,2161,6.0,0.16666666666666666,PKT
D601,D2854-LB-P6,6025127,2017-05-26,2099-12-31,B,1.0,187.5,2021-12-31,1680,5.0,0.2,PKT
D601,D20-RO-101A-K1,6002558,2016-01-01,2099-12-31,B,5.0,197.0,2021-12-31,2191,6.0,0.8333333333333334,PKT
D601,D20-RO-101A-K1,6017783,2016-01-01,2099-12-31,B,23.0,108.0,2021-12-31,2191,6.0,3.8333333333333335,PKT
D601,D20-TB-101B-K1,6043510,2016-01-01,2099-12-31,B,3.0,262.0,2021-12-31,2191,6.0,0.5,PKT
D601,D21-L-101-P6,6024215,2017-05-26,2099-12-31,B,1.0,222.0,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-101-P6,6024226,2017-05-26,2099-12-31,B,1.0,222.0,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-101-P6,6037524,2017-05-26,2099-12-31,B,1.0,274.5,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-101-P6,6037542,2017-05-26,2099-12-31,B,1.0,473.5,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-101-P6,6038334,2017-05-26,2099-12-31,B,6.0,308.0,2021-12-31,1680,5.0,1.2,PKT
D601,DF-2102A-K1A,6038334,2017-09-15,2099-12-31,B,7.0,308.0,2021-12-31,1568,4.0,1.75,PKT
D601,D21-L-101-P6,6056360,2017-05-26,2099-12-31,B,2.0,509.6666666666667,2021-12-31,1680,5.0,0.4,PKT
D601,D21-L-101-P6,6178307,2017-05-26,2099-12-31,B,1.0,215.0,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-111-P6,6035355,2017-05-26,2099-12-31,B,1.0,170.5,2021-12-31,1680,5.0,0.2,PKT
D601,DGB-501-NB3,6035355,2020-04-28,2099-12-31,B,1.0,170.5,2021-12-31,612,2.0,0.5,PKT
D601,D21-L-112-P6,6011840,2017-05-26,2099-12-31,B,1.0,196.0,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-112-P6,6061847,2017-05-26,2099-12-31,B,1.0,277.3333333333333,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-112-P6,6061989,2017-05-26,2099-12-31,B,4.0,326.4,2021-12-31,1680,5.0,0.8,PKT
D601,D21-L-113-P6,6003915,2017-05-26,2099-12-31,B,1.0,340.3333333333333,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-113-P6,6012567,2017-05-26,2099-12-31,B,1.0,147.0,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-113-P6,6051743,2017-05-26,2099-12-31,B,2.0,363.5,2021-12-31,1680,5.0,0.4,PKT
D601,D21-L-114-P6,6051743,2017-05-26,2099-12-31,B,1.0,363.5,2021-12-31,1680,5.0,0.2,PKT
D601,DC-308A-P6,6051743,2016-01-01,2099-12-31,B,1.0,363.5,2021-12-31,2191,6.0,0.16666666666666666,PKT
D601,D21-L-113-P6,6061053,2017-05-26,2099-12-31,B,2.0,250.5,2021-12-31,1680,5.0,0.4,PKT
D601,DC-308A-P6,6061053,2016-01-01,2099-12-31,B,2.0,250.5,2021-12-31,2191,6.0,0.3333333333333333,PKT
D601,D21-L-113-P6,6061700,2017-05-26,2099-12-31,B,2.0,246.0,2021-12-31,1680,5.0,0.4,PKT
D601,D21-L-114-P6,6001456,2017-05-26,2099-12-31,B,1.0,170.0,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-114-P6,6032167,2017-05-26,2099-12-31,B,1.0,570.5,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-114-P6,6051747,2017-05-26,2099-12-31,B,1.0,519.0,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-114-P6,6051750,2017-05-26,2099-12-31,B,1.0,329.0,2021-12-31,1680,5.0,0.2,PKT
D601,D21-L-201-P6,6022100,2017-05-26,2099-12-31,B,2.0,182.0,2021-12-31,1680,5.0,0.4,PKT
D601,D21-L-201-P6,6032185,2017-05-26,2099-12-31,B,7.0,443.0,2021-12-31,1680,5.0,1.4,PKT
D601,D21-L-201-P6,6035515,2017-05-26,2099-12-31,B,2.0,165.5,2021-12-31,1680,5.0,0.4,PKT
D601,DL-2111-NF,6035515,2020-04-28,2099-12-31,B,2.0,165.5,2021-12-31,612,2.0,1.0,PKT
D601,D21-L-201-P6,6035517,2017-05-26,2099-12-31,B,2.0,182.0,2021-12-31,1680,5.0,0.4,PKT
D601,D21-L-201-P6,6053064,2017-05-26,2099-12-31,B,2.0,287.0,2021-12-31,1680,5.0,0.4,PKT
D601,D21-L-201-P6,6066086,2017-05-26,2099-12-31,B,2.0,92.0,2021-12-31,1680,5.0,0.4,PKT
D601,D21-X-118-P6,6025149,2017-05-26,2099-12-31,B,2.0,520.0,2021-12-31,1680,5.0,0.4,PKT
D601,D21-X-118-P6,6032478,2017-05-26,2099-12-31,B,2.0,527.5,2021-12-31,1680,5.0,0.4,PKT
D601,D21-X-118-P6,6035132,2017-05-26,2099-12-31,B,1.0,106.5,2021-12-31,1680,5.0,0.2,PKT
D601,D21-X-118-P6,6109069,2017-05-26,2099-12-31,B,1.0,126.0,2021-12-31,1680,5.0,0.2,PKT
D601,DM-1108-NF,6109069,2020-04-28,2099-12-31,B,1.0,126.0,2021-12-31,612,2.0,0.5,PKT
D601,DZ-2201A-PM1-K1A,6109069,2019-01-31,2099-12-31,B,1.0,126.0,2021-12-31,1065,3.0,0.3333333333333333,PKT
D601,D21-X-118-P6,6199524,2017-05-26,2099-12-31,B,2.0,263.5,2021-12-31,1680,5.0,0.4,PKT
D601,D21-X-118-P6,6204650,2017-05-26,2099-12-31,B,2.0,161.25,2021-12-31,1680,5.0,0.4,PKT
D601,D22-E-101A-P6,6000893,2017-09-04,2099-12-31,C,1.0,200.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-E-101B-P6,6001292,2017-09-04,2099-12-31,B,3.0,139.0,2021-12-31,1579,4.0,0.75,PKT
D601,D22-K-101B-P6,6001292,2017-09-04,2099-12-31,B,1.0,139.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-E-104-P6,6029849,2017-09-04,2099-12-31,B,2.0,97.0,2021-12-31,1579,4.0,0.5,PKT
D601,D22-E-104-P6,6029866,2017-09-04,2099-12-31,B,1.0,69.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-E-104-P6,6031123,2017-09-04,2099-12-31,B,1.0,73.0,2021-12-31,1579,4.0,0.25,PKT
D601,DAS-T-101-P6,6031123,2017-09-04,2099-12-31,B,6.0,73.0,2021-12-31,1579,4.0,1.5,PKT
D601,D22-E-104-P6,6031286,2017-09-04,2099-12-31,B,2.0,201.66666666666666,2021-12-31,1579,4.0,0.5,PKT
D601,D22-E-104-P6,6031565,2017-09-04,2099-12-31,B,5.0,267.0,2021-12-31,1579,4.0,1.25,PKT
D601,D22-E-104-P6,6032154,2017-09-04,2099-12-31,B,10.0,230.0,2021-12-31,1579,4.0,2.5,PKT
D601,D22-E-104-P6,6033661,2017-09-04,2099-12-31,B,1.0,108.66666666666667,2021-12-31,1579,4.0,0.25,PKT
D601,D22-E-104-P6,6061935,2017-09-04,2099-12-31,B,7.2,507.0,2021-12-31,1579,4.0,1.8,PKT
D601,D22-E-104-P6,6202403,2017-09-04,2099-12-31,B,5.0,92.0,2021-12-31,1579,4.0,1.25,PKT
D601,D22-K-101A-LP-P6,6006740,2017-09-04,2099-12-31,B,2.0,219.0,2021-12-31,1579,4.0,0.5,PKT
D601,DAS-T-101-P6,6006740,2017-09-04,2099-12-31,B,6.0,219.0,2021-12-31,1579,4.0,1.5,PKT
D601,D22-K-101A-LP-P6,6009243,2017-09-04,2099-12-31,B,3.0,486.5,2021-12-31,1579,4.0,0.75,PKT
D601,D22-K-101A-LP-P6,6027978,2017-09-04,2099-12-31,B,1.0,193.75,2021-12-31,1579,4.0,0.25,PKT
D601,D22-K-101A-LP-P6,6046584,2017-09-04,2099-12-31,B,3.0,295.0,2021-12-31,1579,4.0,0.75,PKT
D601,D22-K-101A-LP-P6,6055549,2017-09-04,2099-12-31,B,1.0,167.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-K-101A-LP-P6,6059062,2017-09-04,2099-12-31,B,2.0,339.0,2021-12-31,1579,4.0,0.5,PKT
D601,D22-K-101A-P6,6015695,2017-09-04,2099-12-31,B,2.0,164.0,2021-12-31,1579,4.0,0.5,PKT
D601,D22-K-101A-P6,6020875,2017-09-04,2099-12-31,B,1.0,204.5,2021-12-31,1579,4.0,0.25,PKT
D601,DAS-T-101-P6,6020875,2017-09-04,2099-12-31,B,4.0,204.5,2021-12-31,1579,4.0,1.0,PKT
D601,D22-K-101A-P6,6027391,2017-09-04,2099-12-31,B,2.0,478.0,2021-12-31,1579,4.0,0.5,PKT
D601,D22-K-101A-P6,6061662,2017-09-04,2099-12-31,B,2.0,135.8,2021-12-31,1579,4.0,0.5,PKT
D601,DAS-K-101A-P6,6061662,2017-09-04,2099-12-31,B,2.0,135.8,2021-12-31,1579,4.0,0.5,PKT
D601,D22-K-101A-PIB-P6,6018865,2017-09-04,2099-12-31,B,2.0,461.0,2021-12-31,1579,4.0,0.5,PKT
D601,D22-K-101A-PIB-P6,6018982,2017-09-04,2099-12-31,B,4.0,504.5,2021-12-31,1579,4.0,1.0,PKT
D601,D22-K-101B-P6,6018982,2017-09-04,2099-12-31,B,4.0,504.5,2021-12-31,1579,4.0,1.0,PKT
D601,D22-K-101A-PIB-P6,6051000,2017-09-04,2099-12-31,B,1.0,604.0,2021-12-31,1579,4.0,0.25,PKT
D601,DG-3001-P6,6051000,2017-09-04,2099-12-31,B,1.0,604.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-K-101A-PIB-P6,6057974,2017-09-04,2099-12-31,B,3.0,450.0,2021-12-31,1579,4.0,0.75,PKT
D601,D22-P-101A-P6,6027045,2017-09-04,2099-12-31,B,1.0,388.6666666666667,2021-12-31,1579,4.0,0.25,PKT
D601,DE-109-K1A,6027045,2019-01-31,2099-12-31,B,1.0,388.6666666666667,2021-12-31,1065,3.0,0.3333333333333333,PKT
D601,DP2-C-803-K1A,6027045,2019-01-31,2099-12-31,B,1.0,388.6666666666667,2021-12-31,1065,3.0,0.3333333333333333,PKT
D601,D22-P-101B-P6,6056499,2017-09-04,2099-12-31,B,1.0,930.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-P-101C-P6,6178281,2017-09-04,2099-12-31,B,4.0,180.0,2021-12-31,1579,4.0,1.0,PKT
D601,D22-T-101-P6,6178281,2017-09-04,2099-12-31,B,3.0,180.0,2021-12-31,1579,4.0,0.75,PKT
D601,D22-P-101C-P6,6178983,2017-09-04,2099-12-31,B,20.0,135.0,2021-12-31,1579,4.0,5.0,PKT
D601,D22-T-101-P6,6003842,2017-09-04,2099-12-31,B,20.0,236.8,2021-12-31,1579,4.0,5.0,PKT
D601,D22-T-101-P6,6004123,2017-09-04,2099-12-31,B,1.0,264.6666666666667,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6012619,2017-09-04,2099-12-31,B,1.0,281.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6012920,2017-09-04,2099-12-31,B,1.0,302.5,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6016920,2017-09-04,2099-12-31,B,1.0,182.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6016923,2017-09-04,2099-12-31,B,1.0,84.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6017583,2017-09-04,2099-12-31,C,1.0,953.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6018845,2017-09-04,2099-12-31,C,3.0,460.0,2021-12-31,1579,4.0,0.75,PKT
D601,DAS-K-101A-P6,6018845,2017-09-04,2099-12-31,C,2.0,460.0,2021-12-31,1579,4.0,0.5,PKT
D601,D22-T-101-P6,6019617,2017-09-04,2099-12-31,B,1.0,324.3333333333333,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6024968,2017-09-04,2099-12-31,B,6.0,682.0,2021-12-31,1579,4.0,1.5,PKT
D601,D22-T-101-P6,6025567,2017-09-04,2099-12-31,B,13.0,377.0,2021-12-31,1579,4.0,3.25,PKT
D601,D22-T-101-P6,6027976,2017-09-04,2099-12-31,B,2.0,215.5,2021-12-31,1579,4.0,0.5,PKT
D601,D22-T-101-P6,6028018,2017-09-04,2099-12-31,B,1.0,273.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6029369,2017-09-04,2099-12-31,B,1.0,159.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6030416,2017-09-04,2099-12-31,B,2.0,797.0,2021-12-31,1579,4.0,0.5,PKT
D601,D22-T-101-P6,6030420,2017-09-04,2099-12-31,B,1.0,135.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6031677,2017-09-04,2099-12-31,B,2.0,219.5,2021-12-31,1579,4.0,0.5,PKT
D601,DP-1101A-NF,6031677,2020-04-28,2099-12-31,B,5.0,219.5,2021-12-31,612,2.0,2.5,PKT
D601,D22-T-101-P6,6031931,2017-09-04,2099-12-31,B,1.0,135.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6033351,2017-09-04,2099-12-31,B,4.0,290.0,2021-12-31,1579,4.0,1.0,PKT
D601,DM-1102-NF,6033351,2020-04-28,2099-12-31,B,4.0,290.0,2021-12-31,612,2.0,2.0,PKT
D601,D22-T-101-P6,6033638,2017-09-04,2099-12-31,B,1.0,157.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6033639,2017-09-04,2099-12-31,B,1.0,155.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6034214,2017-09-04,2099-12-31,C,1.0,532.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6037234,2017-09-04,2099-12-31,B,500.0,325.0,2021-12-31,1579,4.0,125.0,PKT
D601,DF-3001-P6,6037234,2017-09-04,2099-12-31,B,450.0,325.0,2021-12-31,1579,4.0,112.5,PKT
D601,D22-T-101-P6,6037670,2017-09-04,2099-12-31,B,1.0,184.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6037822,2017-09-04,2099-12-31,B,2.0,151.0,2021-12-31,1579,4.0,0.5,PKT
D601,D22-T-101-P6,6038590,2017-09-04,2099-12-31,B,1.0,380.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6038669,2017-09-04,2099-12-31,B,1.0,233.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6050282,2017-09-04,2099-12-31,B,8.0,113.0,2021-12-31,1579,4.0,2.0,PKT
D601,D22-T-101-P6,6056222,2017-09-04,2099-12-31,B,10.0,132.5,2021-12-31,1579,4.0,2.5,PKT
D601,D22-T-101-P6,6057638,2017-09-04,2099-12-31,B,4.0,264.5,2021-12-31,1579,4.0,1.0,PKT
D601,D22-T-101-P6,6058222,2017-09-04,2099-12-31,B,1.0,198.5,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6058260,2017-09-04,2099-12-31,B,3.0,381.0,2021-12-31,1579,4.0,0.75,PKT
D601,D22-T-101-P6,6058261,2017-09-04,2099-12-31,B,3.0,457.5,2021-12-31,1579,4.0,0.75,PKT
D601,D22-T-101-P6,6058775,2017-09-04,2099-12-31,B,1.0,265.5,2021-12-31,1579,4.0,0.25,PKT
D601,DXV-24105A-K1A,6058775,2019-01-31,2099-12-31,B,1.0,265.5,2021-12-31,1065,3.0,0.3333333333333333,PKT
D601,D22-T-101-P6,6061371,2017-09-04,2099-12-31,B,36.0,107.5,2021-12-31,1579,4.0,9.0,PKT
D601,DAS-LA-101-P6,6061371,2017-09-04,2099-12-31,B,16.0,107.5,2021-12-31,1579,4.0,4.0,PKT
D601,D22-T-101-P6,6062207,2017-09-04,2099-12-31,B,11.0,123.5,2021-12-31,1579,4.0,2.75,PKT
D601,DAS-K-101A-P6,6062207,2017-09-04,2099-12-31,B,11.0,123.5,2021-12-31,1579,4.0,2.75,PKT
D601,D22-T-101-P6,6062412,2017-09-04,2099-12-31,B,1.0,271.0,2021-12-31,1579,4.0,0.25,PKT
D601,DAS-K-101A-P6,6062412,2017-09-04,2099-12-31,B,5.0,271.0,2021-12-31,1579,4.0,1.25,PKT
D601,D22-T-101-P6,6165932,2017-09-04,2099-12-31,B,1.0,355.6666666666667,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6168654,2017-09-04,2099-12-31,B,1.0,287.0,2021-12-31,1579,4.0,0.25,PKT
D601,D22-T-101-P6,6178950,2017-09-04,2099-12-31,B,130.0,250.4,2021-12-31,1579,4.0,32.5,PKT
D601,D22-T-101-P6,6179749,2017-09-04,2099-12-31,B,5.0,169.0,2021-12-31,1579,4.0,1.25,PKT
D601,DC-1105-NF,6179749,2020-04-28,2099-12-31,B,20.0,169.0,2021-12-31,612,2.0,10.0,PKT
D601,DL-8501-NB2,6179749,2020-04-28,2099-12-31,B,20.0,169.0,2021-12-31,612,2.0,10.0,PKT
D601,DM-1108-NF,6179749,2020-04-28,2099-12-31,B,8.0,169.0,2021-12-31,612,2.0,4.0,PKT
D601,DM-2105-NF,6179749,2020-04-28,2099-12-31,B,10.0,169.0,2021-12-31,612,2.0,5.0,PKT
D601,DP2-SE-602B-K1A,6179749,2019-01-31,2099-12-31,B,1.0,169.0,2021-12-31,1065,3.0,0.3333333333333333,PKT
D601,D22-T-101-P6,6179752,2017-09-04,2099-12-31,B,60.0,378.5,2021-12-31,1579,4.0,15.0,PKT
D601,DC-1105-NF,6179752,2020-04-28,2099-12-31,B,70.0,378.5,2021-12-31,612,2.0,35.0,PKT
D601,DG-3201-P6,6179752,2017-09-04,2099-12-31,B,16.0,378.5,2021-12-31,1579,4.0,4.0,PKT
D601,DL-2106-NF,6179752,2020-04-28,2099-12-31,B,16.0,378.5,2021-12-31,612,2.0,8.0,PKT
D601,DM-0203-NF,6179752,2020-04-28,2099-12-31,B,10.0,378.5,2021-12-31,612,2.0,5.0,PKT
D601,D22-T-101-P6,6187943,2017-09-04,2099-12-31,B,1.0,166.25,2021-12-31,1579,4.0,0.25,PKT
D601,D24-DV-Z511-6-P6,6062189,2016-01-01,2099-12-31,B,2.0,364.3333333333333,2021-12-31,2191,6.0,0.3333333333333333,PKT
D601,D24-MOV-320-P6,6164268,2020-05-28,2099-12-31,B,1.0,634.0,2021-12-31,582,2.0,0.5,PKT
D601,D24-MOV-340B-P6,6001530,2016-01-01,2099-12-31,B,3.0,196.0,2021-12-31,2191,6.0,0.5,PKT
D601,D2801-V-P6,6056526,2017-05-26,2099-12-31,B,4.0,894.0,2021-12-31,1680,5.0,0.8,PKT
D601,D2801-V-P6,6202751,2017-05-26,2099-12-31,B,1.0,166.0,2021-12-31,1680,5.0,0.2,PKT
D601,D2807-V1-P6,6177709,2017-05-26,2099-12-31,B,20.0,225.5,2021-12-31,1680,5.0,4.0,PKT
D601,D2819-V-P6,6177709,2017-05-26,2099-12-31,B,5.0,225.5,2021-12-31,1680,5.0,1.0,PKT
D601,D2820-V-P6,6177709,2017-05-26,2099-12-31,B,4.0,225.5,2021-12-31,1680,5.0,0.8,PKT
D601,D2826-V-P6,6177709,2017-05-26,2099-12-31,B,600.0,225.5,2021-12-31,1680,5.0,120.0,PKT
D601,D2829-V-P6,6177709,2017-05-26,2099-12-31,B,2.0,225.5,2021-12-31,1680,5.0,0.4,PKT
D601,D2873-V-P6,6177709,2017-05-26,2099-12-31,B,3.0,225.5,2021-12-31,1680,5.0,0.6,PKT
D601,D2874-V-P6,6177709,2017-05-26,2099-12-31,B,4.0,225.5,2021-12-31,1680,5.0,0.8,PKT
D601,D2875-V-P6,6177709,2017-05-26,2099-12-31,B,1.0,225.5,2021-12-31,1680,5.0,0.2,PKT
D601,D2876-V-P6,6177709,2017-05-26,2099-12-31,B,23.0,225.5,2021-12-31,1680,5.0,4.6,PKT
D601,D2884-V-P6,6177709,2017-05-26,2099-12-31,B,2.0,225.5,2021-12-31,1680,5.0,0.4,PKT
D601,D2885-V-P6,6177709,2017-05-26,2099-12-31,B,6.0,225.5,2021-12-31,1680,5.0,1.2,PKT
D601,D2886-V-P6,6177709,2017-05-26,2099-12-31,B,1.0,225.5,2021-12-31,1680,5.0,0.2,PKT
D601,D2889-V-P6,6177709,2017-05-26,2099-12-31,B,7.0,225.5,2021-12-31,1680,5.0,1.4,PKT
D601,D2807-V2-P6,6000092,2017-05-26,2099-12-31,B,2.0,350.0,2021-12-31,1680,5.0,0.4,PKT
D601,D2826-V-P6,6000092,2017-05-26,2099-12-31,B,2.0,350.0,2021-12-31,1680,5.0,0.4,PKT
D601,D2829-V-P6,6000092,2017-05-26,2099-12-31,B,1.0,350.0,2021-12-31,1680,5.0,0.2,PKT
D601,D2807-V2-P6,6031704,2017-05-26,2099-12-31,B,1.0,491.0,2021-12-31,1680,5.0,0.2,PKT
D601,D2807-V2-P6,6035332,2017-05-26,2099-12-31,B,1.0,89.0,2021-12-31,1680,5.0,0.2,PKT
D601,D2807-V2-P6,6038686,2017-05-26,2099-12-31,B,400.0,185.33333333333334,2021-12-31,1680,5.0,80.0,PKT
D601,D2835-V-P6,6038686,2017-05-26,2099-12-31,B,240.0,185.33333333333334,2021-12-31,1680,5.0,48.0,PKT
D601,D2886-V-P6,6038686,2017-05-26,2099-12-31,B,160.0,185.33333333333334,2021-12-31,1680,5.0,32.0,PKT
D601,D2807-V2-P6,6051835,2017-05-26,2099-12-31,B,10.0,320.3333333333333,2021-12-31,1680,5.0,2.0,PKT
D601,D2873-V-P6,6051835,2017-05-26,2099-12-31,B,200.0,320.3333333333333,2021-12-31,1680,5.0,40.0,PKT
D601,D2887-V-P6,6051835,2017-05-26,2099-12-31,B,110.0,320.3333333333333,2021-12-31,1680,5.0,22.0,PKT
